MN      Equipment ID     Termination ID	Te	rmination Interfa	ceNo  Circuit number	CIC	Trunk group number	Trunk group name	
22      172.16.1.5:2944  A66	1		226	2	2	SI3000	
22      172.16.1.5:2944  A67	1		227	3	2	SI3000	
22      172.16.1.5:2944  A68	1		228	4	2	SI3000	
22      172.16.1.5:2944  A10240	1		1088	32	14	Mango	
22      172.16.1.5:2944  A10241	1		1089	33	14	Mango	
22      172.16.1.5:2944  A10242	1		1090	34	14	Mango	
22      172.16.1.5:2944  A10243	1		1091	35	14	Mango	
22      172.16.1.5:2944  A10244	1		1092	36	14	Mango	
22      172.16.1.5:2944  A10245	1		1093	37	14	Mango	
22      172.16.1.5:2944  A10246	1		1094	38	14	Mango	
22      172.16.1.5:2944  A10247	1		1095	39	14	Mango	
22      172.16.1.5:2944  A10248	1		1096	40	14	Mango	
22      172.16.1.5:2944  A10249	1		1097	41	14	Mango	
22      172.16.1.5:2944  A10250	1		1098	42	14	Mango	
22      172.16.1.5:2944  A10251	1		1099	43	14	Mango	
22      172.16.1.5:2944  A10252	1		1100	44	14	Mango	
22      172.16.1.5:2944  A10253	1		1101	45	14	Mango	
22      172.16.1.5:2944  A10254	1		1102	46	14	Mango	
22      172.16.1.5:2944  A10255	1		1103	47	14	Mango	
22      172.16.1.5:2944  A10256	1		1104	48	14	Mango	
22      172.16.1.5:2944  A10257	1		1105	49	14	Mango	
22      172.16.1.5:2944  A10258	1		1106	50	14	Mango	
22      172.16.1.5:2944  A10259	1		1107	51	14	Mango	
22      172.16.1.5:2944  A10260	1		1108	52	14	Mango	
22      172.16.1.5:2944  A10261	1		1109	53	14	Mango	
22      172.16.1.5:2944  A10262	1		1110	54	14	Mango	
22      172.16.1.5:2944  A10263	1		1111	55	14	Mango	
22      172.16.1.5:2944  A10264	1		1112	56	14	Mango	
22      172.16.1.5:2944  A10265	1		1113	57	14	Mango	
22      172.16.1.5:2944  A10266	1		1114	58	14	Mango	
22      172.16.1.5:2944  A10267	1		1115	59	14	Mango	
22      172.16.1.5:2944  A10268	1		1116	60	14	Mango	
22      172.16.1.5:2944  A10269	1		1117	61	14	Mango	
22      172.16.1.5:2944  A10270	1		1118	62	14	Mango	
22      172.16.1.5:2944  A10271	1		1119	63	14	Mango	
22      172.16.1.5:2944  A10272	1		576	0	22	Mauriz	
22      172.16.1.5:2944  A10273	1		577	0	22	Mauriz	
22      172.16.1.5:2944  A10274	1		578	0	22	Mauriz	
22      172.16.1.5:2944  A10275	1		579	0	22	Mauriz	
22      172.16.1.5:2944  A10276	1		580	0	22	Mauriz	
22      172.16.1.5:2944  A10277	1		581	0	22	Mauriz	
22      172.16.1.5:2944  A10278	1		582	0	22	Mauriz	
22      172.16.1.5:2944  A10279	1		583	0	22	Mauriz	
22      172.16.1.5:2944  A10280	1		584	0	22	Mauriz	
22      172.16.1.5:2944  A10281	1		585	0	22	Mauriz	
22      172.16.1.5:2944  A10282	1		586	0	22	Mauriz	
22      172.16.1.5:2944  A69	1		229	5	2	SI3000	
22      172.16.1.5:2944  A10304	1		704	0	11	TvoiTelecom	
22      172.16.1.5:2944  A10305	1		705	1	11	TvoiTelecom	
22      172.16.1.5:2944  A10306	1		706	2	11	TvoiTelecom	
22      172.16.1.5:2944  A10307	1		707	3	11	TvoiTelecom	
22      172.16.1.5:2944  A10308	1		708	4	11	TvoiTelecom	
22      172.16.1.5:2944  A10309	1		709	5	11	TvoiTelecom	
22      172.16.1.5:2944  A10310	1		710	6	11	TvoiTelecom	
22      172.16.1.5:2944  A10311	1		711	7	11	TvoiTelecom	
22      172.16.1.5:2944  A10312	1		712	8	11	TvoiTelecom	
22      172.16.1.5:2944  A10313	1		713	9	11	TvoiTelecom	
22      172.16.1.5:2944  A10314	1		714	10	11	TvoiTelecom	
22      172.16.1.5:2944  A10315	1		715	11	11	TvoiTelecom	
22      172.16.1.5:2944  A10316	1		716	12	11	TvoiTelecom	
22      172.16.1.5:2944  A10317	1		717	13	11	TvoiTelecom	
22      172.16.1.5:2944  A10318	1		718	14	11	TvoiTelecom	
22      172.16.1.5:2944  A10319	1		719	15	11	TvoiTelecom	
22      172.16.1.5:2944  A10320	1		720	16	11	TvoiTelecom	
22      172.16.1.5:2944  A10321	1		721	17	11	TvoiTelecom	
22      172.16.1.5:2944  A10322	1		722	18	11	TvoiTelecom	
22      172.16.1.5:2944  A10323	1		723	19	11	TvoiTelecom	
22      172.16.1.5:2944  A10324	1		724	20	11	TvoiTelecom	
22      172.16.1.5:2944  A10325	1		725	21	11	TvoiTelecom	
22      172.16.1.5:2944  A10326	1		726	22	11	TvoiTelecom	
22      172.16.1.5:2944  A10327	1		727	23	11	TvoiTelecom	
22      172.16.1.5:2944  A10328	1		728	24	11	TvoiTelecom	
22      172.16.1.5:2944  A10329	1		729	25	11	TvoiTelecom	
22      172.16.1.5:2944  A10330	1		730	26	11	TvoiTelecom	
22      172.16.1.5:2944  A10331	1		731	27	11	TvoiTelecom	
22      172.16.1.5:2944  A10332	1		732	28	11	TvoiTelecom	
22      172.16.1.5:2944  A10333	1		733	29	11	TvoiTelecom	
22      172.16.1.5:2944  A10334	1		734	30	11	TvoiTelecom	
22      172.16.1.5:2944  A10335	1		735	31	11	TvoiTelecom	
22      172.16.1.5:2944  A10368	1		608	64	8	Infolada-CC08	
22      172.16.1.5:2944  A10369	1		609	65	8	Infolada-CC08	
22      172.16.1.5:2944  A10370	1		610	66	8	Infolada-CC08	
22      172.16.1.5:2944  A10371	1		611	67	8	Infolada-CC08	
22      172.16.1.5:2944  A10372	1		612	68	8	Infolada-CC08	
22      172.16.1.5:2944  A10373	1		613	69	8	Infolada-CC08	
22      172.16.1.5:2944  A10374	1		614	70	8	Infolada-CC08	
22      172.16.1.5:2944  A10375	1		615	71	8	Infolada-CC08	
22      172.16.1.5:2944  A10376	1		616	72	8	Infolada-CC08	
22      172.16.1.5:2944  A10377	1		617	73	8	Infolada-CC08	
22      172.16.1.5:2944  A10378	1		618	74	8	Infolada-CC08	
22      172.16.1.5:2944  A10379	1		619	75	8	Infolada-CC08	
22      172.16.1.5:2944  A10380	1		620	76	8	Infolada-CC08	
22      172.16.1.5:2944  A10381	1		621	77	8	Infolada-CC08	
22      172.16.1.5:2944  A10382	1		622	78	8	Infolada-CC08	
22      172.16.1.5:2944  A10383	1		623	79	8	Infolada-CC08	
22      172.16.1.5:2944  A10384	1		624	80	8	Infolada-CC08	
22      172.16.1.5:2944  A10385	1		625	81	8	Infolada-CC08	
22      172.16.1.5:2944  A10386	1		626	82	8	Infolada-CC08	
22      172.16.1.5:2944  A10387	1		627	83	8	Infolada-CC08	
22      172.16.1.5:2944  A10388	1		628	84	8	Infolada-CC08	
22      172.16.1.5:2944  A10389	1		629	85	8	Infolada-CC08	
22      172.16.1.5:2944  A10390	1		630	86	8	Infolada-CC08	
22      172.16.1.5:2944  A10391	1		631	87	8	Infolada-CC08	
22      172.16.1.5:2944  A10392	1		632	88	8	Infolada-CC08	
22      172.16.1.5:2944  A10393	1		633	89	8	Infolada-CC08	
22      172.16.1.5:2944  A10394	1		634	90	8	Infolada-CC08	
22      172.16.1.5:2944  A10395	1		635	91	8	Infolada-CC08	
22      172.16.1.5:2944  A10396	1		636	92	8	Infolada-CC08	
22      172.16.1.5:2944  A10397	1		637	93	8	Infolada-CC08	
22      172.16.1.5:2944  A10398	1		638	94	8	Infolada-CC08	
22      172.16.1.5:2944  A10399	1		639	95	8	Infolada-CC08	
22      172.16.1.5:2944  A70	1		230	6	2	SI3000	
22      172.16.1.5:2944  A10400	1		640	0	8	Infolada-CC08	
22      172.16.1.5:2944  A10401	1		641	1	8	Infolada-CC08	
22      172.16.1.5:2944  A10402	1		642	2	8	Infolada-CC08	
22      172.16.1.5:2944  A10403	1		643	3	8	Infolada-CC08	
22      172.16.1.5:2944  A10404	1		644	4	8	Infolada-CC08	
22      172.16.1.5:2944  A10405	1		645	5	8	Infolada-CC08	
22      172.16.1.5:2944  A10406	1		646	6	8	Infolada-CC08	
22      172.16.1.5:2944  A10407	1		647	7	8	Infolada-CC08	
22      172.16.1.5:2944  A10408	1		648	8	8	Infolada-CC08	
22      172.16.1.5:2944  A10409	1		649	9	8	Infolada-CC08	
22      172.16.1.5:2944  A10410	1		650	10	8	Infolada-CC08	
22      172.16.1.5:2944  A10411	1		651	11	8	Infolada-CC08	
22      172.16.1.5:2944  A10412	1		652	12	8	Infolada-CC08	
22      172.16.1.5:2944  A10413	1		653	13	8	Infolada-CC08	
22      172.16.1.5:2944  A10414	1		654	14	8	Infolada-CC08	
22      172.16.1.5:2944  A10415	1		655	15	8	Infolada-CC08	
22      172.16.1.5:2944  A10416	1		656	16	8	Infolada-CC08	
22      172.16.1.5:2944  A10417	1		657	17	8	Infolada-CC08	
22      172.16.1.5:2944  A10418	1		658	18	8	Infolada-CC08	
22      172.16.1.5:2944  A10419	1		659	19	8	Infolada-CC08	
22      172.16.1.5:2944  A10420	1		660	20	8	Infolada-CC08	
22      172.16.1.5:2944  A10421	1		661	21	8	Infolada-CC08	
22      172.16.1.5:2944  A10422	1		662	22	8	Infolada-CC08	
22      172.16.1.5:2944  A10423	1		663	23	8	Infolada-CC08	
22      172.16.1.5:2944  A10424	1		664	24	8	Infolada-CC08	
22      172.16.1.5:2944  A10425	1		665	25	8	Infolada-CC08	
22      172.16.1.5:2944  A10426	1		666	26	8	Infolada-CC08	
22      172.16.1.5:2944  A10427	1		667	27	8	Infolada-CC08	
22      172.16.1.5:2944  A10428	1		668	28	8	Infolada-CC08	
22      172.16.1.5:2944  A10429	1		669	29	8	Infolada-CC08	
22      172.16.1.5:2944  A10430	1		670	30	8	Infolada-CC08	
22      172.16.1.5:2944  A10431	1		671	31	8	Infolada-CC08	
22      172.16.1.5:2944  A10432	1		672	32	8	Infolada-CC08	
22      172.16.1.5:2944  A10433	1		673	33	8	Infolada-CC08	
22      172.16.1.5:2944  A10434	1		674	34	8	Infolada-CC08	
22      172.16.1.5:2944  A10435	1		675	35	8	Infolada-CC08	
22      172.16.1.5:2944  A10436	1		676	36	8	Infolada-CC08	
22      172.16.1.5:2944  A10437	1		677	37	8	Infolada-CC08	
22      172.16.1.5:2944  A10438	1		678	38	8	Infolada-CC08	
22      172.16.1.5:2944  A10439	1		679	39	8	Infolada-CC08	
22      172.16.1.5:2944  A10440	1		680	40	8	Infolada-CC08	
22      172.16.1.5:2944  A10441	1		681	41	8	Infolada-CC08	
22      172.16.1.5:2944  A10442	1		682	42	8	Infolada-CC08	
22      172.16.1.5:2944  A10443	1		683	43	8	Infolada-CC08	
22      172.16.1.5:2944  A10444	1		684	44	8	Infolada-CC08	
22      172.16.1.5:2944  A10445	1		685	45	8	Infolada-CC08	
22      172.16.1.5:2944  A10446	1		686	46	8	Infolada-CC08	
22      172.16.1.5:2944  A10447	1		687	47	8	Infolada-CC08	
22      172.16.1.5:2944  A10448	1		688	48	8	Infolada-CC08	
22      172.16.1.5:2944  A10449	1		689	49	8	Infolada-CC08	
22      172.16.1.5:2944  A10450	1		690	50	8	Infolada-CC08	
22      172.16.1.5:2944  A10451	1		691	51	8	Infolada-CC08	
22      172.16.1.5:2944  A10452	1		692	52	8	Infolada-CC08	
22      172.16.1.5:2944  A10453	1		693	53	8	Infolada-CC08	
22      172.16.1.5:2944  A10454	1		694	54	8	Infolada-CC08	
22      172.16.1.5:2944  A10455	1		695	55	8	Infolada-CC08	
22      172.16.1.5:2944  A10456	1		696	56	8	Infolada-CC08	
22      172.16.1.5:2944  A10457	1		697	57	8	Infolada-CC08	
22      172.16.1.5:2944  A10458	1		698	58	8	Infolada-CC08	
22      172.16.1.5:2944  A10459	1		699	59	8	Infolada-CC08	
22      172.16.1.5:2944  A10460	1		700	60	8	Infolada-CC08	
22      172.16.1.5:2944  A10461	1		701	61	8	Infolada-CC08	
22      172.16.1.5:2944  A10462	1		702	62	8	Infolada-CC08	
22      172.16.1.5:2944  A10463	1		703	63	8	Infolada-CC08	
22      172.16.1.5:2944  A10464	1		768	0	12	TolyattiTelecom	
22      172.16.1.5:2944  A10465	1		769	1	12	TolyattiTelecom	
22      172.16.1.5:2944  A10466	1		770	2	12	TolyattiTelecom	
22      172.16.1.5:2944  A10467	1		771	3	12	TolyattiTelecom	
22      172.16.1.5:2944  A10468	1		772	4	12	TolyattiTelecom	
22      172.16.1.5:2944  A10469	1		773	5	12	TolyattiTelecom	
22      172.16.1.5:2944  A10470	1		774	6	12	TolyattiTelecom	
22      172.16.1.5:2944  A10471	1		775	7	12	TolyattiTelecom	
22      172.16.1.5:2944  A10472	1		776	8	12	TolyattiTelecom	
22      172.16.1.5:2944  A10473	1		777	9	12	TolyattiTelecom	
22      172.16.1.5:2944  A10474	1		778	10	12	TolyattiTelecom	
22      172.16.1.5:2944  A10475	1		779	11	12	TolyattiTelecom	
22      172.16.1.5:2944  A10476	1		780	12	12	TolyattiTelecom	
22      172.16.1.5:2944  A10477	1		781	13	12	TolyattiTelecom	
22      172.16.1.5:2944  A10478	1		782	14	12	TolyattiTelecom	
22      172.16.1.5:2944  A10479	1		783	15	12	TolyattiTelecom	
22      172.16.1.5:2944  A10480	1		784	16	12	TolyattiTelecom	
22      172.16.1.5:2944  A10481	1		785	17	12	TolyattiTelecom	
22      172.16.1.5:2944  A10482	1		786	18	12	TolyattiTelecom	
22      172.16.1.5:2944  A10483	1		787	19	12	TolyattiTelecom	
22      172.16.1.5:2944  A10484	1		788	20	12	TolyattiTelecom	
22      172.16.1.5:2944  A10485	1		789	21	12	TolyattiTelecom	
22      172.16.1.5:2944  A10486	1		790	22	12	TolyattiTelecom	
22      172.16.1.5:2944  A10487	1		791	23	12	TolyattiTelecom	
22      172.16.1.5:2944  A10488	1		792	24	12	TolyattiTelecom	
22      172.16.1.5:2944  A10489	1		793	25	12	TolyattiTelecom	
22      172.16.1.5:2944  A10490	1		794	26	12	TolyattiTelecom	
22      172.16.1.5:2944  A10491	1		795	27	12	TolyattiTelecom	
22      172.16.1.5:2944  A10492	1		796	28	12	TolyattiTelecom	
22      172.16.1.5:2944  A10493	1		797	29	12	TolyattiTelecom	
22      172.16.1.5:2944  A10494	1		798	30	12	TolyattiTelecom	
22      172.16.1.5:2944  A10495	1		799	31	12	TolyattiTelecom	
22      172.16.1.5:2944  A10496	1		800	0	14	Mango	
22      172.16.1.5:2944  A10497	1		801	1	14	Mango	
22      172.16.1.5:2944  A10498	1		802	2	14	Mango	
22      172.16.1.5:2944  A10499	1		803	3	14	Mango	
22      172.16.1.5:2944  A71	1		231	7	2	SI3000	
22      172.16.1.5:2944  A10500	1		804	4	14	Mango	
22      172.16.1.5:2944  A10501	1		805	5	14	Mango	
22      172.16.1.5:2944  A10502	1		806	6	14	Mango	
22      172.16.1.5:2944  A10503	1		807	7	14	Mango	
22      172.16.1.5:2944  A10504	1		808	8	14	Mango	
22      172.16.1.5:2944  A10505	1		809	9	14	Mango	
22      172.16.1.5:2944  A10506	1		810	10	14	Mango	
22      172.16.1.5:2944  A10507	1		811	11	14	Mango	
22      172.16.1.5:2944  A10508	1		812	12	14	Mango	
22      172.16.1.5:2944  A10509	1		813	13	14	Mango	
22      172.16.1.5:2944  A10510	1		814	14	14	Mango	
22      172.16.1.5:2944  A10511	1		815	15	14	Mango	
22      172.16.1.5:2944  A10512	1		816	16	14	Mango	
22      172.16.1.5:2944  A10513	1		817	17	14	Mango	
22      172.16.1.5:2944  A10514	1		818	18	14	Mango	
22      172.16.1.5:2944  A10515	1		819	19	14	Mango	
22      172.16.1.5:2944  A10516	1		820	20	14	Mango	
22      172.16.1.5:2944  A10517	1		821	21	14	Mango	
22      172.16.1.5:2944  A10518	1		822	22	14	Mango	
22      172.16.1.5:2944  A10519	1		823	23	14	Mango	
22      172.16.1.5:2944  A10520	1		824	24	14	Mango	
22      172.16.1.5:2944  A10521	1		825	25	14	Mango	
22      172.16.1.5:2944  A10522	1		826	26	14	Mango	
22      172.16.1.5:2944  A10523	1		827	27	14	Mango	
22      172.16.1.5:2944  A10524	1		828	28	14	Mango	
22      172.16.1.5:2944  A10525	1		829	29	14	Mango	
22      172.16.1.5:2944  A10526	1		830	30	14	Mango	
22      172.16.1.5:2944  A10527	1		831	31	14	Mango	
22      172.16.1.5:2944  A10560	1		1056	192	16	Si3000_secial	
22      172.16.1.5:2944  A10561	1		1057	193	16	Si3000_secial	
22      172.16.1.5:2944  A10562	1		1058	194	16	Si3000_secial	
22      172.16.1.5:2944  A10563	1		1059	195	16	Si3000_secial	
22      172.16.1.5:2944  A10564	1		1060	196	16	Si3000_secial	
22      172.16.1.5:2944  A10565	1		1061	197	16	Si3000_secial	
22      172.16.1.5:2944  A10566	1		1062	198	16	Si3000_secial	
22      172.16.1.5:2944  A10567	1		1063	199	16	Si3000_secial	
22      172.16.1.5:2944  A10568	1		1064	200	16	Si3000_secial	
22      172.16.1.5:2944  A10569	1		1065	201	16	Si3000_secial	
22      172.16.1.5:2944  A10570	1		1066	202	16	Si3000_secial	
22      172.16.1.5:2944  A10571	1		1067	203	16	Si3000_secial	
22      172.16.1.5:2944  A10572	1		1068	204	16	Si3000_secial	
22      172.16.1.5:2944  A10573	1		1069	205	16	Si3000_secial	
22      172.16.1.5:2944  A10574	1		1070	206	16	Si3000_secial	
22      172.16.1.5:2944  A10575	1		1071	207	16	Si3000_secial	
22      172.16.1.5:2944  A10576	1		1072	208	16	Si3000_secial	
22      172.16.1.5:2944  A10577	1		1073	209	16	Si3000_secial	
22      172.16.1.5:2944  A10578	1		1074	210	16	Si3000_secial	
22      172.16.1.5:2944  A10579	1		1075	211	16	Si3000_secial	
22      172.16.1.5:2944  A10580	1		1076	212	16	Si3000_secial	
22      172.16.1.5:2944  A10581	1		1077	213	16	Si3000_secial	
22      172.16.1.5:2944  A10582	1		1078	214	16	Si3000_secial	
22      172.16.1.5:2944  A10583	1		1079	215	16	Si3000_secial	
22      172.16.1.5:2944  A10584	1		1080	216	16	Si3000_secial	
22      172.16.1.5:2944  A10585	1		1081	217	16	Si3000_secial	
22      172.16.1.5:2944  A10586	1		1082	218	16	Si3000_secial	
22      172.16.1.5:2944  A10587	1		1083	219	16	Si3000_secial	
22      172.16.1.5:2944  A10588	1		1084	220	16	Si3000_secial	
22      172.16.1.5:2944  A10589	1		1085	221	16	Si3000_secial	
22      172.16.1.5:2944  A10590	1		1086	222	16	Si3000_secial	
22      172.16.1.5:2944  A10591	1		1087	223	16	Si3000_secial	
22      172.16.1.5:2944  A10592	1		1024	160	16	Si3000_secial	
22      172.16.1.5:2944  A10593	1		1025	161	16	Si3000_secial	
22      172.16.1.5:2944  A10594	1		1026	162	16	Si3000_secial	
22      172.16.1.5:2944  A10595	1		1027	163	16	Si3000_secial	
22      172.16.1.5:2944  A10596	1		1028	164	16	Si3000_secial	
22      172.16.1.5:2944  A10597	1		1029	165	16	Si3000_secial	
22      172.16.1.5:2944  A10598	1		1030	166	16	Si3000_secial	
22      172.16.1.5:2944  A10599	1		1031	167	16	Si3000_secial	
22      172.16.1.5:2944  A72	1		232	8	2	SI3000	
22      172.16.1.5:2944  A10600	1		1032	168	16	Si3000_secial	
22      172.16.1.5:2944  A10601	1		1033	169	16	Si3000_secial	
22      172.16.1.5:2944  A10602	1		1034	170	16	Si3000_secial	
22      172.16.1.5:2944  A10603	1		1035	171	16	Si3000_secial	
22      172.16.1.5:2944  A10604	1		1036	172	16	Si3000_secial	
22      172.16.1.5:2944  A10605	1		1037	173	16	Si3000_secial	
22      172.16.1.5:2944  A10606	1		1038	174	16	Si3000_secial	
22      172.16.1.5:2944  A10607	1		1039	175	16	Si3000_secial	
22      172.16.1.5:2944  A10608	1		1040	176	16	Si3000_secial	
22      172.16.1.5:2944  A10609	1		1041	177	16	Si3000_secial	
22      172.16.1.5:2944  A10610	1		1042	178	16	Si3000_secial	
22      172.16.1.5:2944  A10611	1		1043	179	16	Si3000_secial	
22      172.16.1.5:2944  A10612	1		1044	180	16	Si3000_secial	
22      172.16.1.5:2944  A10613	1		1045	181	16	Si3000_secial	
22      172.16.1.5:2944  A10614	1		1046	182	16	Si3000_secial	
22      172.16.1.5:2944  A10615	1		1047	183	16	Si3000_secial	
22      172.16.1.5:2944  A10616	1		1048	184	16	Si3000_secial	
22      172.16.1.5:2944  A10617	1		1049	185	16	Si3000_secial	
22      172.16.1.5:2944  A10618	1		1050	186	16	Si3000_secial	
22      172.16.1.5:2944  A10619	1		1051	187	16	Si3000_secial	
22      172.16.1.5:2944  A10620	1		1052	188	16	Si3000_secial	
22      172.16.1.5:2944  A10621	1		1053	189	16	Si3000_secial	
22      172.16.1.5:2944  A10622	1		1054	190	16	Si3000_secial	
22      172.16.1.5:2944  A10623	1		1055	191	16	Si3000_secial	
22      172.16.1.5:2944  A10624	1		992	128	16	Si3000_secial	
22      172.16.1.5:2944  A10625	1		993	129	16	Si3000_secial	
22      172.16.1.5:2944  A10626	1		994	130	16	Si3000_secial	
22      172.16.1.5:2944  A10627	1		995	131	16	Si3000_secial	
22      172.16.1.5:2944  A10628	1		996	132	16	Si3000_secial	
22      172.16.1.5:2944  A10629	1		997	133	16	Si3000_secial	
22      172.16.1.5:2944  A10630	1		998	134	16	Si3000_secial	
22      172.16.1.5:2944  A10631	1		999	135	16	Si3000_secial	
22      172.16.1.5:2944  A10632	1		1000	136	16	Si3000_secial	
22      172.16.1.5:2944  A10633	1		1001	137	16	Si3000_secial	
22      172.16.1.5:2944  A10634	1		1002	138	16	Si3000_secial	
22      172.16.1.5:2944  A10635	1		1003	139	16	Si3000_secial	
22      172.16.1.5:2944  A10636	1		1004	140	16	Si3000_secial	
22      172.16.1.5:2944  A10637	1		1005	141	16	Si3000_secial	
22      172.16.1.5:2944  A10638	1		1006	142	16	Si3000_secial	
22      172.16.1.5:2944  A10639	1		1007	143	16	Si3000_secial	
22      172.16.1.5:2944  A10640	1		1008	144	16	Si3000_secial	
22      172.16.1.5:2944  A10641	1		1009	145	16	Si3000_secial	
22      172.16.1.5:2944  A10642	1		1010	146	16	Si3000_secial	
22      172.16.1.5:2944  A10643	1		1011	147	16	Si3000_secial	
22      172.16.1.5:2944  A10644	1		1012	148	16	Si3000_secial	
22      172.16.1.5:2944  A10645	1		1013	149	16	Si3000_secial	
22      172.16.1.5:2944  A10646	1		1014	150	16	Si3000_secial	
22      172.16.1.5:2944  A10647	1		1015	151	16	Si3000_secial	
22      172.16.1.5:2944  A10648	1		1016	152	16	Si3000_secial	
22      172.16.1.5:2944  A10649	1		1017	153	16	Si3000_secial	
22      172.16.1.5:2944  A10650	1		1018	154	16	Si3000_secial	
22      172.16.1.5:2944  A10651	1		1019	155	16	Si3000_secial	
22      172.16.1.5:2944  A10652	1		1020	156	16	Si3000_secial	
22      172.16.1.5:2944  A10653	1		1021	157	16	Si3000_secial	
22      172.16.1.5:2944  A10654	1		1022	158	16	Si3000_secial	
22      172.16.1.5:2944  A10655	1		1023	159	16	Si3000_secial	
22      172.16.1.5:2944  A10656	1		2528	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10657	1		2529	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10658	1		2530	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10659	1		2531	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10660	1		2532	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10661	1		2533	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10662	1		2534	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10663	1		2535	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10664	1		2536	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10665	1		2537	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10666	1		2538	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10667	1		2539	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10668	1		2540	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10669	1		2541	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10670	1		2542	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10671	1		2543	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10672	1		2544	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10673	1		2545	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10674	1		2546	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10675	1		2547	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10676	1		2548	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10677	1		2549	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10678	1		2550	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10679	1		2551	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10680	1		2552	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10681	1		2553	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10682	1		2554	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10683	1		2555	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10684	1		2556	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10685	1		2557	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10686	1		2558	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A10687	1		2559	0	68	C-BI-MS-O_Key2	
22      172.16.1.5:2944  A73	1		233	9	2	SI3000	
22      172.16.1.5:2944  A10720	1		2624	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10721	1		2625	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10722	1		2626	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10723	1		2627	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10724	1		2628	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10725	1		2629	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10726	1		2630	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10727	1		2631	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10728	1		2632	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10729	1		2633	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10730	1		2634	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10731	1		2635	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10732	1		2636	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10733	1		2637	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10734	1		2638	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10735	1		2639	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10736	1		2640	0	70	C-BI-MS-Autograd	
22      172.16.1.5:2944  A10752	1		2656	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10753	1		2657	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10754	1		2658	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10755	1		2659	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10756	1		2660	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10757	1		2661	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10758	1		2662	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10759	1		2663	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10760	1		2664	0	71	C-BI-MS-Reno	
22      172.16.1.5:2944  A10761	1		2665	0	71	C-BI-MS-Reno	
